solution_id,designation,source_id,ra,dec,clon,clat,ra_pmra_corr,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper
1635721458409799680,Gaia DR2 2672823676617726208,2672823676617726208,323.14016822384497,-3.0320861755556674,21h32m33.64s,-03d01m55.51s,-0.1550173759,97,14145.790847540584,7.215146326121159,1960.5688476562,15.3117980957,9,7484.770564789881,18.559181758208446,403.2920532227,15.6659421921,10,9715.509386994097,27.65074389943067,351.3652038574,14.793255806,1.2159291506,0,0.8726863861,0.3541440964,0.5185422897,0.0212999992,0.0148999998,0.0293000005
1635721458409799680,Gaia DR2 2672830067529104896,2672830067529104896,323.2070920557229,-2.9891121918500643,21h32m49.70s,-02d59m20.80s,-0.4384661317,88,1042.6326798484763,3.5518622679217966,293.5453491211,18.143037796,7,431.14360058371483,18.113959275959214,23.8017311096,18.7648334503,6,833.4922524777367,12.205868870249287,68.2861862183,17.4596652985,1.2129255533,0,1.3051681519,0.6217956543,0.6833724976,,,
1635721458409799680,Gaia DR2 2672831300184666112,2672831300184666112,323.1777811917874,-2.9328276032356086,21h32m42.67s,-02d55m58.18s,-0.2336180955,101,263.87666075857396,1.3022497618435973,202.6313781738,19.6348628998,10,117.71254073656232,17.338590037405393,6.7890491486,20.174331665,11,239.67576635953307,16.930801251079203,14.1561975479,18.8128604889,1.3543763161,0,1.3614711761,0.5394687653,0.8220024109,,,
1635721458409799680,Gaia DR2 2672842948140226688,2672842948140226688,323.12136172679976,-2.938050109132458,21h32m29.13s,-02d56m16.98s,,59,119.21048167451046,2.44816944330119,48.6937217712,20.4975795746,4,155.07667330576047,8.138141333030102,19.0555400848,19.8750228882,5,273.19198466240715,10.977095269370347,24.8874568939,18.6707496643,3.5925419331,0,1.2042732239,-0.6225566864,1.8268299103,,,
1635721458409799680,Gaia DR2 2672829444758678144,2672829444758678144,323.19710262841807,-3.0159887207094305,21h32m47.30s,-03d00m57.56s,-0.2046179026,86,337.2133436189118,2.137776964694269,157.7401885986,19.36860466,6,119.68644451246962,12.423744490563754,9.633685112,20.1562767029,9,332.03271983633084,8.530281607142483,38.9240036011,18.4589672089,1.3395649195,0,1.697309494,0.7876720428,0.9096374512,,,
1635721458409799680,Gaia DR2 2672829410398925952,2672829410398925952,323.18823000963386,-3.0248642408791393,21h32m45.18s,-03d01m29.51s,,84,481.8753379759746,2.240468834296757,215.0778961182,18.9810295105,8,208.080094437053,46.71147334415311,4.4545822144,19.5558109283,8,610.2813396738557,13.557863059921889,45.013092041,17.7980957031,1.6982845068,0,1.7577152252,0.5747814178,1.1829338074,,,
1635721458409799680,Gaia DR2 2672831094026221184,2672831094026221184,323.1960631792462,-2.944346372982626,21h32m47.06s,-02d56m39.65s,-0.4477393627,108,436.75860315458624,2.3662752157355675,184.5764160156,19.0877628326,11,194.83052063481637,6.19848248518187,31.4319705963,19.6272449493,12,362.1973661430926,8.275105006803553,43.7695198059,18.3645572662,1.275367856,0,1.2626876831,0.5394821167,0.7232055664,,,
1635721458409799680,Gaia DR2 2672829410400153728,2672829410400153728,323.1889892570674,-3.0252555965718906,21h32m45.36s,-03d01m30.92s,,75,286.3153039040054,2.369775288821758,120.8196029663,19.5462551117,4,120.60261176251032,14.383248411340537,8.384935379,20.1479969025,6,351.43879737666293,15.143582444441668,23.2071113586,18.3972949982,1.6486768723,0,1.7507019043,0.6017417908,1.1489601135,,,
1635721458409799680,Gaia DR2 2672842643193313024,2672842643193313024,323.1135106945688,-2.942663302351256,21h32m27.24s,-02d56m33.59s,-0.3882508576,102,2248.7476831337617,3.225386674916179,697.2025146484,17.3085136414,10,1036.4076644266888,13.463764333084049,76.9775543213,17.8125610352,10,1739.9335877146189,20.96161875373042,83.0056915283,16.6605892181,1.2346166372,0,1.151971817,0.5040473938,0.6479244232,,,
1635721458409799680,Gaia DR2 2672842535819093120,2672842535819093120,323.10823078613913,-2.9485096450612835,21h32m25.98s,-02d56m54.63s,-0.456386745,100,6542.221161994124,5.335040762840096,1226.2739257812,16.1490535736,9,3362.9072014889857,9.632369844649316,349.1256408691,16.5346012115,11,4622.681147990132,13.809164825846928,334.7545776367,15.5996847153,1.220623374,0,0.9349164963,0.3855476379,0.5493688583,0.5500000119,0.3596000075,0.7412999868
1635721458409799680,Gaia DR2 2672830651644618112,2672830651644618112,323.09723913127266,-2.9811711595705055,21h32m23.34s,-02d58m52.22s,,87,4524.592876548543,5.184236707180185,872.7597045898,16.5494174957,9,2306.9162442523984,18.640744062622073,123.7566604614,16.9438095093,9,3163.516517863614,16.973949153312862,186.3748016357,16.0114955902,1.2090442181,0,0.9323139191,0.3943920135,0.5379219055,,,
1635721458409799680,Gaia DR2 2672829827010303104,2672829827010303104,323.2069718901603,-3.0028081815963668,21h32m49.67s,-03d00m10.11s,,69,274.7143243916481,6.982474121701272,39.3434066772,19.5911617279,5,377.7322361079264,11.303581012810355,33.4170417786,18.9084281921,6,910.2943280880855,13.880255532057502,65.5819549561,17.3639659882,4.6886034012,0,1.544462204,-0.6827335358,2.2271957397,,,
1635721458409799680,Gaia DR2 2672829483413538816,2672829483413538816,323.155026545071,-3.0384962149062784,21h32m37.21s,-03d02m18.59s,-0.4877603948,97,1142.2553697986914,2.5385383253371376,449.9657897949,18.0439567566,7,638.6394734047639,19.01078690132985,33.5935325623,18.3382492065,9,784.4096702837902,16.65553873924384,47.0960235596,17.5255622864,1.2458239794,0,0.8126869202,0.29429245,0.5183944702,,,
1635721458409799680,Gaia DR2 2672842643192715648,2672842643192715648,323.1097644766943,-2.9453547662002255,21h32m26.34s,-02d56m43.28s,-0.3328000009,96,175.3163948067797,1.5712764451741787,111.5757827759,20.0788097382,8,96.86427653707254,10.846335781008964,8.9305992126,20.3859786987,9,111.38738865553991,9.542554292481308,11.6727018356,19.6448307037,1.1878619194,0,0.741147995,0.3071689606,0.4339790344,,,
1635721458409799680,Gaia DR2 2672830235033233280,2672830235033233280,323.21055469732715,-2.968363739222806,21h32m50.53s,-02d58m06.11s,,82,114.37725984779061,1.7195405092915677,66.5161743164,20.5425167084,4,41.44176444757977,11.649948429009612,3.5572488308,21.3077926636,9,123.589633668661,13.158447338968456,9.3924179077,19.5319652557,1.442868948,0,1.7758274078,0.7652759552,1.0105514526,,,
1635721458409799680,Gaia DR2 2672843021150436224,2672843021150436224,323.1221132430527,-2.9328535805871176,21h32m29.31s,-02d55m58.27s,-0.4282521904,106,8775.684466757126,7.093104669323503,1237.2135009766,15.830163002,12,3273.048251238612,22.235725939535904,147.1977233887,16.5640068054,12,7935.655200274357,27.132486433360157,292.4779968262,15.012963295,1.2772455215,0,1.5510435104,0.7338438034,0.817199707,0.1731999964,0.1033999994,0.3459999859
1635721458409799680,Gaia DR2 2672842432740349952,2672842432740349952,323.0962309668373,-2.9750289736854274,21h32m23.10s,-02d58m30.10s,,66,91.60067595224919,1.9659636693693086,46.5932693481,20.783618927,0,,,,,0,,,,,,2,,,,,,
1635721458409799680,Gaia DR2 2672824501251447552,2672824501251447552,323.10261543634493,-3.0093581760879493,21h32m24.63s,-03d00m33.69s,-0.3434317708,90,1782.8882135167112,3.6142673852608818,493.2917175293,17.5605545044,9,965.1107749719741,50.41769831131554,19.1423015594,17.8899459839,9,1263.23635055564,11.494061654008137,109.9033889771,17.0082092285,1.2498524189,0,0.8817367554,0.3293914795,0.5523452759,,,
1635721458409799680,Gaia DR2 2672829380333702656,2672829380333702656,323.20005613361695,-3.0205344889812067,21h32m48.01s,-03d01m13.92s,-0.392003864,95,1924.1462182888197,3.491259231202606,551.1324462891,17.4777698517,6,616.0532284071338,13.062074595048621,47.1635055542,18.3773422241,8,1937.3997663675736,22.96898482342935,84.3485183716,16.5438728333,1.3270577192,0,1.8334693909,0.8995723724,0.9338970184,,,
1635721458409799680,Gaia DR2 2672829857076091136,2672829857076091136,323.21238000954673,-2.998176701010516,21h32m50.97s,-02d59m53.44s,-0.4307637811,94,184.42075477666327,1.4431380652785435,127.7914810181,20.0238418579,5,64.24764961590581,29.646482662413604,2.1671254635,20.8317451477,7,234.1643854003733,12.290990903577747,19.0517101288,18.8381175995,1.6181044579,0,1.9936275482,0.8079032898,1.1857242584,,,
1635721458409799680,Gaia DR2 2672829376039198848,2672829376039198848,323.20250140429727,-3.018632800413331,21h32m48.60s,-03d01m07.08s,,82,264.5836535481564,4.015554961770668,65.8896865845,19.6319580078,0,,,,,0,,,,,,0,,,,,,
1635721458409799680,Gaia DR2 2672829376039203328,2672829376039203328,323.20680567579427,-3.014496403203896,21h32m49.63s,-03d00m52.19s,,77,938.9455946544127,2.7265302383694507,344.3738098145,18.2567653656,8,246.3406218313186,29.49814876472887,8.3510532379,19.3725471497,8,1111.4136974498879,20.788973105429964,53.4616928101,17.1472301483,1.446041584,0,2.2253170013,1.1157817841,1.1095352173,,,
1635721458409799680,Gaia DR2 2672829861370640256,2672829861370640256,323.2163345156283,-2.9883571671037554,21h32m51.92s,-02d59m18.09s,-0.5997365117,89,5034.312154565348,13.347327725202645,377.177520752,16.4335155487,9,2215.5155009966134,21.460684656467826,103.2360153198,16.987701416,9,4283.954243907953,21.162826132299195,202.4282684326,15.682308197,1.2910343409,0,1.305393219,0.5541858673,0.7512073517,0.1940000057,0.1349000037,0.290899992
1635721458409799680,Gaia DR2 2672823603604309888,2672823603604309888,323.1366536603927,-3.0418233017987646,21h32m32.80s,-03d02m30.56s,-0.5971153975,88,129.0457263022716,1.4506731829242852,88.9557571411,20.4115066528,7,123.29117278431924,48.41378350942693,2.546612978,20.1240577698,9,177.80328228004493,9.20322121739169,19.3196792603,19.1370697021,2.3332386017,0,0.9869880676,-0.2874488831,1.2744369507,,,
1635721458409799680,Gaia DR2 2672829238600218368,2672829238600218368,323.18545977142907,-3.0362175759117758,21h32m44.51s,-03d02m10.38s,,79,2668.432401843914,5.116059883187033,521.5795898438,17.1227245331,7,1206.4386787185142,25.408788238301653,47.4811592102,17.6476249695,9,2093.9623683766704,19.220908740488067,108.9419021606,16.4594974518,1.2368314266,0,1.1881275177,0.5249004364,0.6632270813,,,
1635721458409799680,Gaia DR2 2672843089869960576,2672843089869960576,323.14484178973703,-2.9184399900256586,21h32m34.76s,-02d55m06.38s,,84,137.33788005654435,1.3104763035837619,104.7999725342,20.3438892365,5,83.84899668684646,9.123311004128059,9.1906318665,20.5426425934,8,90.25353283749031,15.451551192060792,5.8410663605,19.8732585907,1.2676949501,0,0.6693840027,0.1987533569,0.4706306458,,,
1635721458409799680,Gaia DR2 2672831300185764992,2672831300185764992,323.18954941826576,-2.9282606787482877,21h32m45.49s,-02d55m41.74s,,75,92.72169591349513,1.613028313567552,57.4829940796,20.7704124451,6,117.80274566719682,80.38168447963962,1.465542078,20.173500061,8,105.63076828765634,8.593885849396584,12.2913856506,19.7024440765,2.4097220898,0,0.4710559845,-0.596912384,1.0679683685,,,
1635721458409799680,Gaia DR2 2672829376039185664,2672829376039185664,323.20036263881764,-3.025720404932213,21h32m48.09s,-03d01m32.59s,-0.3771694303,90,421.6795751088327,2.4785523070151014,170.1313934326,19.1259098053,9,208.7830073995016,44.2355980444444,4.7197961807,19.5521507263,10,381.0610690728048,16.91384641898146,22.5295333862,18.3094329834,1.398796916,0,1.2427177429,0.426240921,0.8164768219,,,
1635721458409799680,Gaia DR2 2672842608833612416,2672842608833612416,323.10023355389427,-2.945507893834229,21h32m24.06s,-02d56m43.83s,-0.4846631885,97,524.6621942292137,2.0225596021784615,259.4050598145,18.888666153,9,293.3449081187316,21.97112462358275,13.3513832092,19.1829414368,9,377.9942413537865,8.765181398655734,43.1245193481,18.3182067871,1.2795646191,0,0.8647346497,0.2942752838,0.5704593658,,,
1635721458409799680,Gaia DR2 2672830269392476544,2672830269392476544,323.21599729711113,-2.9606517102477747,21h32m51.84s,-02d57m38.35s,-0.3346622586,110,350.634951532764,1.9468870328700405,180.1003112793,19.3262271881,11,155.80602445536854,17.217351317030882,9.0493612289,19.86992836,12,244.28320610210451,9.27328045314135,26.3426952362,18.7921867371,1.1410421133,0,1.0777416229,0.5437011719,0.534040451,,,
1635721458409799680,Gaia DR2 2672843089869948544,2672843089869948544,323.14798606398915,-2.9164157615099664,21h32m35.52s,-02d54m59.10s,,71,83.96060702625178,1.1984218891243823,70.0593032837,20.8781776428,4,88.15527904848872,22.58222496154069,3.9037463665,20.4882678986,7,102.37206528901476,9.227320910388093,11.0944519043,19.7364654541,2.2692468166,0,0.7518024445,-0.3899097443,1.1417121887,,,
1635721458409799680,Gaia DR2 2672823401739818880,2672823401739818880,323.15140015661615,-3.04727409558828,21h32m36.34s,-03d02m50.19s,-0.4050777853,104,529.7234262377676,2.158757108842057,245.3835296631,18.8782424927,10,153.30776021737935,19.34120653787548,7.9264836311,19.8874778748,11,646.034852575897,10.503676287826217,61.5055961609,17.7362804413,1.5089811087,0,2.1511974335,1.0092353821,1.1419620514,,,
1635721458409799680,Gaia DR2 2672831373199056000,2672831373199056000,323.1818743050537,-2.9214451071204532,21h32m43.65s,-02d55m17.20s,-0.4844805896,109,45243.081711558894,12.3271311759905,3670.2036132812,14.0494852066,12,23726.306430808796,48.99640725204176,484.2458496094,14.413312912,12,31129.56586567224,35.326018632233065,881.2078857422,13.5289869308,1.2124698162,0,0.8843259811,0.3638277054,0.5204982758,0.1497000009,0.0683000013,0.2240999937
1635721458409799680,Gaia DR2 2672829857076092288,2672829857076092288,323.21874565829023,-2.9968922349103866,21h32m52.50s,-02d59m48.81s,-0.3730399907,96,148.84601254221454,1.6375050809533265,90.8980484009,20.2565231323,8,39.179726893152846,11.4928134392167,3.4090631008,21.3687343597,10,199.60975147455292,11.312292077076387,17.6453857422,19.0114650726,1.6042718887,0,2.3572692871,1.1122112274,1.2450580597,,,
1635721458409799680,Gaia DR2 2672843016855460736,2672843016855460736,323.1168423267962,-2.92648362303697,21h32m28.04s,-02d55m35.34s,-0.5240501761,97,6033.72660049844,5.089171407687711,1185.6009521484,16.2369022369,10,3172.7931927475393,26.452263009735262,119.9441146851,16.5977840424,10,4136.3379897271525,16.150061044734787,256.1190185547,15.7203798294,1.2113792896,0,0.877404213,0.3608818054,0.5165224075,0.0582000017,0.0204000007,0.1137999967
1635721458409799680,Gaia DR2 2672824668755049344,2672824668755049344,323.0957220463605,-3.0130637293957814,21h32m22.97s,-03d00m47.03s,-0.2988326252,105,4897.058296911238,4.209616684713365,1163.3026123047,16.4635276794,10,2087.4398952631004,18.98805533650882,109.9343719482,17.0523529053,11,4050.445276153086,14.897087372271628,271.895111084,15.7431631088,1.2533820868,0,1.3091897964,0.5888252258,0.7203645706,0.0700000003,0.0439000018,0.1316000074
1635721458409799680,Gaia DR2 2672842638898326144,2672842638898326144,323.1075070252475,-2.933844345002342,21h32m25.80s,-02d56m01.84s,-0.1865469366,86,343.8030219295192,1.7617423790422584,195.1494293213,19.3475914001,8,161.75122637319942,10.575405622496794,15.2950372696,19.8292694092,9,232.07376971800116,5.810518597579694,39.940284729,18.8478546143,1.1454960108,0,0.9814147949,0.481678009,0.4997367859,,,
1635721458409799680,Gaia DR2 2672823603607542144,2672823603607542144,323.1363572855047,-3.0455490293064464,21h32m32.73s,-03d02m43.98s,-0.4784905314,99,412.3173857101118,2.3658946780176855,174.2754669189,19.1502857208,10,273.1213600767439,23.158284061857138,11.7936782837,19.2604999542,11,340.01851015824974,17.92674913918227,18.9671039581,18.4331626892,1.4870580435,0,0.827337265,0.1102142334,0.7171230316,,,
1635721458409799680,Gaia DR2 2672824393877117952,2672824393877117952,323.1067907044377,-3.028415781154695,21h32m25.63s,-03d01m42.30s,-0.3982189894,95,291.1709137634254,2.332485098387771,124.8329162598,19.5279960632,7,84.77937435056201,16.012014552556344,5.2947349548,20.5306625366,11,401.2790872347316,16.355517123967203,24.534784317,18.2533035278,1.6693235636,0,2.2773590088,1.0026664734,1.2746925354,,,
1635721458409799680,Gaia DR2 2672829857075559168,2672829857075559168,323.21791244278216,-3.0013460741704248,21h32m52.30s,-03d00m04.85s,-0.3678687215,101,189.66519404755198,1.5826010217231756,119.8439712524,19.993396759,8,97.32014761880086,23.424601707215906,4.1546125412,20.3808803558,11,184.53233769066136,12.564366441702305,14.6869592667,19.0967388153,1.4860527515,0,1.2841415405,0.3874835968,0.8966579437,,,
1635721458409799680,Gaia DR2 2672829204240466688,2672829204240466688,323.175839978613,-3.0449211755717314,21h32m42.20s,-03d02m41.72s,-0.4021338224,102,450.44042302441494,2.8899766091335675,155.8630065918,19.054271698,8,256.42647433623506,18.859149583436484,13.5969266891,19.3289813995,11,380.37192796898955,13.147333952612206,28.9314880371,18.3113994598,1.4137239456,0,1.0175819397,0.2747097015,0.7428722382,,,
1635721458409799680,Gaia DR2 2672843119934688128,2672843119934688128,323.1674542123007,-2.914844304046594,21h32m40.19s,-02d54m53.44s,-0.3450268209,100,254.49208799252548,1.5952506159652216,159.5310974121,19.6741790771,8,76.98048702068458,14.437614800853488,5.3319392204,20.6354370117,9,273.6693209170381,9.157165819683112,29.8858108521,18.6688537598,1.377841711,0,1.966583252,0.9612579346,1.0053253174,,,
1635721458409799680,Gaia DR2 2672842398380610560,2672842398380610560,323.0862673333728,-2.9769927288830336,21h32m20.70s,-02d58m37.17s,,78,185.11549230927457,2.5214307902787993,73.416847229,20.0197582245,6,64.63490438001305,21.745253630546202,2.9723684788,20.825220108,7,260.01497618363146,17.095566400276752,15.2094974518,18.7244243622,1.7537693977,0,2.1007957458,0.8054618835,1.2953338623,,,
1635721458409799680,Gaia DR2 2672829341679990528,2672829341679990528,323.19645246508145,-3.0350616384895477,21h32m47.15s,-03d02m06.22s,,74,121.26115825436939,1.4061295398354292,86.2375411987,20.4790611267,5,47.76768085338725,10.466490998491704,4.563867569,21.153553009,7,138.11747920608283,7.125374619343091,19.383890152,19.4112987518,1.5329324007,0,1.7422542572,0.6744918823,1.0677623749,,,
1635721458409799680,Gaia DR2 2672843055510210944,2672843055510210944,323.1239879431157,-2.919650622918541,21h32m29.76s,-02d55m10.74s,,98,126.5903848912375,1.7816363438140541,71.0528717041,20.4323635101,7,113.39419142791355,20.84912557997011,5.4387984276,20.2149105072,7,315.9901274587364,6.1607145112862955,51.2911491394,18.5127353668,3.3919188976,0,1.7021751404,-0.2174530029,1.9196281433,,,
1635721458409799680,Gaia DR2 2672829376039739520,2672829376039739520,323.2107653767695,-3.020568427934335,21h32m50.58s,-03d01m14.05s,-0.2697841823,69,143.37300243691493,1.5485819486827115,92.5834121704,20.2971973419,7,25.848688656000842,8.21065749215747,3.1481873989,21.8202915192,8,205.8516915793239,9.349724529091043,22.016872406,18.9780330658,1.6160670519,0,2.8422584534,1.5230941772,1.3191642761,,,
1635721458409799680,Gaia DR2 2672843051215674368,2672843051215674368,323.1284249564082,-2.917189632559107,21h32m30.82s,-02d55m01.88s,,54,93.08131636150353,1.7413228839551504,53.4543685913,20.7662086487,3,49.031015917037195,14.561531752695139,3.3671605587,21.1252117157,5,109.12733106121937,12.251971767180835,8.9069194794,19.6670856476,1.6991417408,1,1.4581260681,0.359003067,1.0991230011,,,
1635721458409799680,Gaia DR2 2672830204967940352,2672830204967940352,323.22224708403826,-2.9670643950418807,21h32m53.34s,-02d58m01.43s,,76,734.6264535203399,2.144616991476322,342.5443725586,18.5231990814,8,317.627904344579,11.16317032880153,28.4531993866,19.0965919495,8,625.0183465394056,11.201501124377915,55.7977294922,17.7721881866,1.2831640244,0,1.3244037628,0.573392868,0.7510108948,,,
1635721458409799680,Gaia DR2 2672829204240459776,2672829204240459776,323.16415806155055,-3.0504923733166844,21h32m39.40s,-03d03m01.77s,-0.308113724,86,275.6068524619021,2.0426926890198045,134.9233093262,19.5876407623,7,156.99427781613824,31.339693540813542,5.0094389915,19.8616790771,10,214.27233108650813,7.101011335994675,30.1749038696,18.9345054626,1.3470877409,0,0.9271736145,0.2740383148,0.6531352997,,,
1635721458409799680,Gaia DR2 2672829238600210432,2672829238600210432,323.18972766060807,-3.041632678599059,21h32m45.53s,-03d02m29.88s,-0.7677549124,84,1088.9179792638577,3.5602227779566693,305.8566894531,18.0958786011,8,313.18863021413074,12.437327670942716,25.181344986,19.1118736267,9,1147.848967654455,12.628090799126314,90.8964767456,17.1122074127,1.3417333364,0,1.999666214,1.0159950256,0.9836711884,,,
1635721458409799680,Gaia DR2 2672823397449128960,2672823397449128960,323.1516633140467,-3.051511635227153,21h32m36.40s,-03d03m05.44s,-0.3505610824,104,2540.2529652181047,3.93679058151621,645.2598876953,17.1761741638,9,1311.7375232807647,29.944213945583428,43.8060417175,17.5567703247,11,1860.0688904234507,16.65968982582426,111.6508712769,16.5880966187,1.2486183643,0,0.9686737061,0.3805961609,0.5880775452,,,
1635721458409799680,Gaia DR2 2672842398380108544,2672842398380108544,323.08464232699333,-2.9690320585726204,21h32m20.31s,-02d58m08.52s,,70,188.69581566663962,2.6640125757716966,70.8314285278,19.998960495,5,154.55634868958194,50.663311363570664,3.0506563187,19.8786716461,7,123.08701798779123,20.86150557369737,5.9001979828,19.5363903046,1.4713805914,0,0.3422813416,-0.1202888489,0.4625701904,,,
1635721458409799680,Gaia DR2 2672832777654511744,2672832777654511744,323.18721271073935,-2.9190255532942713,21h32m44.93s,-02d55m08.49s,,61,78.31411458486865,1.1249492728420005,69.6156845093,20.9537658691,6,56.46129355995888,13.085382969615939,4.3148369789,20.9720115662,7,86.2025694717572,8.51015490372833,10.1293773651,19.9231185913,1.8216876984,0,1.0488929749,0.018245697,1.0306472778,,,
1635721458409799680,Gaia DR2 2672823397444674432,2672823397444674432,323.15924035675465,-3.0518867445797833,21h32m38.22s,-03d03m06.79s,-0.3989428282,106,473.45885454318073,2.311642310173684,204.8149261475,19.0001602173,10,217.75862080026053,24.536627810379223,8.874838829,19.5064506531,12,495.0925230086287,8.360117531818684,59.2207603455,18.0252037048,1.5056242943,0,1.4812469482,0.5062904358,0.9749565125,,,
1635721458409799680,Gaia DR2 2672842501459343488,2672842501459343488,323.0882867420689,-2.95521078128214,21h32m21.19s,-02d57m18.76s,-0.4818812013,88,201.66555811843628,2.073638184878967,97.2520446777,19.9267864227,7,64.45862404895803,6.971618303127255,9.2458620071,20.8281860352,7,184.3048473341072,9.033787943287665,20.4017238617,19.098077774,1.2335447073,0,1.7301082611,0.9013996124,0.8287086487,,,
1635721458409799680,Gaia DR2 2672824462600960384,2672824462600960384,323.0941326804662,-3.0212584366109514,21h32m22.59s,-03d01m16.53s,-0.5939667225,90,144.45901349390334,2.2736377173380444,63.5365142822,20.2890033722,5,101.55988354877398,34.91370263425054,2.9088833332,20.3345832825,8,202.4433370665414,12.37375387712275,16.360704422,18.9961605072,2.1044254303,0,1.3384227753,0.0455799103,1.292842865,,,
1635721458409799680,Gaia DR2 2672829788356074752,2672829788356074752,323.2220596516743,-3.0067087563886576,21h32m53.29s,-03d00m24.15s,-0.3914458156,102,200.07751512315264,1.5974064896581004,125.2514724731,19.9353694916,8,107.41860461091159,9.64722355363453,11.1346654892,20.27368927,9,170.83525209227497,22.04351869746017,7.7499084473,19.1804771423,1.3907302618,0,1.0932121277,0.3383197784,0.7548923492,,,
1635721458409799680,Gaia DR2 2672823637962855552,2672823637962855552,323.1136694347045,-3.041783068986526,21h32m27.28s,-03d02m30.42s,-0.5514569879,99,302.7943896117258,1.5324164345037155,197.5927581787,19.485496521,7,102.20351167618865,11.43966079728838,8.934138298,20.3277244568,9,339.2030171076554,4.537114502116134,74.7618408203,18.4357700348,1.4577764273,0,1.891954422,0.8422279358,1.0497264862,,,
1635721458409799680,Gaia DR2 2672832777653436032,2672832777653436032,323.1896068958367,-2.9178177735467656,21h32m45.51s,-02d55m04.14s,-0.397159934,107,490.5373777626382,2.2610788864182014,216.9483642578,18.9616851807,9,92.94638555209353,10.851918878287087,8.5649719238,20.4308071136,11,625.4860201142025,12.834443437919425,48.734954834,17.7713756561,1.4645824432,0,2.6594314575,1.469121933,1.1903095245,,,
1635721458409799680,Gaia DR2 2672842501459833728,2672842501459833728,323.08358813048494,-2.9631355418443284,21h32m20.06s,-02d57m47.29s,,75,104.26976369873918,1.8206702428118477,57.2699890137,20.6429691315,6,90.07691660127493,19.12393251460602,4.7101669312,20.4648551941,8,147.74104739140154,13.271292359227647,11.1323785782,19.3381671906,2.2807950974,0,1.1266880035,-0.1781139374,1.3048019409,,,
1635721458409799680,Gaia DR2 2672843119934695296,2672843119934695296,323.16899218820777,-2.909872404462947,21h32m40.56s,-02d54m35.54s,-0.2739806771,107,404.67386093993787,1.5162350461959992,266.8938903809,19.1706027985,10,143.6962834952964,34.08245840651903,4.2161359787,19.957775116,11,423.1844892936953,8.247452267995095,51.3109359741,18.1955947876,1.4008337259,0,1.7621803284,0.7871723175,0.9750080109,,,
1635721458409799680,Gaia DR2 2672830166313241984,2672830166313241984,323.2270769472035,-2.975396445807093,21h32m54.50s,-02d58m31.43s,-0.4477396309,102,2092.627147138197,3.689368120493594,567.2047729492,17.386636734,10,662.2153075094582,10.973154847922812,60.3486709595,18.2988910675,10,2159.5623867589893,25.83997743934929,83.57447052,16.4260063171,1.3484379053,0,1.8728847504,0.9122543335,0.9606304169,,,
1635721458409799680,Gaia DR2 2672823642258017024,2672823642258017024,323.121353521873,-3.0468521645275466,21h32m29.12s,-03d02m48.67s,-0.5038272142,106,879.129243442111,2.7783748033925924,316.4185180664,18.3282337189,10,221.01447259525935,17.310216673034528,12.7678632736,19.4903354645,11,1049.927060758664,10.04895354852882,104.4812316895,17.209022522,1.4456822872,0,2.2813129425,1.1621017456,1.1192111969,,,
1635721458409799680,Gaia DR2 2672823573538509824,2672823573538509824,323.1369229760144,-3.052552294756833,21h32m32.86s,-03d03m09.19s,-0.4194895625,102,4733679.823438621,2720.2513656185465,1740.1625976562,9.0003681183,10,2891212.4593867594,3787.7211601846298,763.3118286133,9.1986885071,11,2659103.0722316117,5787.3678124713915,459.4667358398,8.7000818253,1.1725159883,1,0.4986066818,0.1983203888,0.300286293,0.3149999976,0.2249000072,0.4153999984
