Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1
PMO20200815S-0121.fit	89	0	59077.885312499944	2459077.8853125	NaN	NaN	0	1.52845316597	NaN	-19.4315715	60	NaN	NaN	3.4244833325622324	10	14	18	1357.7613114487372	1713.6003721458978	1358.2613114487372	1342.8996278541022	21.660867501910086	-2.920222695200197	89177.05773928575	314.15926535897927	608.7213684869579	146.49897696370488	9571	283.85939099197384	1065.5641791044777	335	3.4244833325622324	5.262575967508226	5.231289204538889	5.293862730477564	52.38005400268332	0.9978220468335917
PMO20200815S-0122.fit	90	0	59077.88619212946	2459077.8861921295	NaN	NaN	0	1.53130638142	NaN	-19.4567175	60	NaN	NaN	3.1249696906161466	10	14	18	1356.3802082148056	1713.0479308523254	1356.8802082148056	1343.4520691476746	21.660845282108987	-2.920113953729496	90703.99095838907	314.15926535897927	595.0089077125282	152.44140009112547	9386	288.7197703838041	1064.936	375	3.1249696906161466	5.192845755014174	5.2591736829713795	5.1265178270569685	335.13223854126215	0.9984382575673088
PMO20200815S-0123.fit	91	0	59077.88708333345	2459077.8870833335	NaN	NaN	0	1.53425832589	NaN	-19.48815	60	NaN	NaN	3.4968928706731304	10	14	18	1356.3802082148056	1713.0479308523254	1356.8802082148056	1343.4520691476746	21.66085188880484	-2.9201520475990534	92482.59748595103	314.15926535897927	599.6920066133825	154.21682541380605	9205	294.381250797344	1063.6823204419888	362	3.4968928706731304	5.411031382799083	5.765669796563705	5.0563929690344604	12.14055261085436	0.9794979175146648
PMO20200815S-0124.fit	92	0	59077.88796296297	2459077.887962963	NaN	NaN	0	1.53722459688	NaN	-19.494436500000003	60	NaN	NaN	3.175512617321196	10	14	18	1353.8942223937293	1713.0479308523254	1354.3942223937293	1343.4520691476746	21.660807502385733	-2.9202083081416164	94222.05446144677	314.1592653589792	606.838531431688	155.26709261383374	10409	299.9181143162606	1064.0872093023256	344	3.175512617321196	5.283393932461312	5.554472095911355	5.01231576901127	342.3992877376717	0.984312395449046
PMO20200815S-0125.fit	93	0	59077.88885416649	2459077.8888541665	NaN	NaN	0	1.5403005329	NaN	-19.547871750000002	60	NaN	NaN	7.32480764802737	10	14	18	1355.8277669212332	1712.771710205539	1356.3277669212332	1343.728289794461	21.66085083858757	-2.920171323572451	93976.14277368912	314.15926535897944	600.0819267735255	156.60552098106476	10478	299.13535310284635	1064.4159779614324	363	7.32480764802737	6.517343190008914	8.1239021589114	4.910784221106427	7.488342350277855	0.7685315755799024
PMO20200815S-0126.fit	94	0	59077.889745370485	2459077.8897453705	NaN	NaN	0	1.5434397515	NaN	-19.58559075	60	NaN	NaN	8.98968521891953	10	14	18	1355.8277669212332	1712.771710205539	1356.3277669212332	1343.728289794461	21.66084940076958	-2.9201928758788793	95603.8086858528	314.15926535897944	596.9956005240958	160.14156319062195	10956	304.3163746153069	1064.0213903743315	374	8.98968521891953	7.288378548789623	9.6206970968931	4.956060000686148	7.695797136296537	0.6374083751273828
PMO20200815S-0127.fit	95	0	59077.891041666735	2459077.8910416667	NaN	NaN	0	1.54812846257	NaN	-19.61073675	60	NaN	NaN	6.438677802521138	10	14	18	1349.474692045149	1712.771710205539	1349.974692045149	1343.728289794461	21.66074640846311	-2.9203699990225997	96619.43936048524	314.1592653589792	601.1157782020799	160.73349405246225	9637	307.54922745977734	1064.5674931129477	363	6.438677802521138	6.094841511494058	6.7400024762228785	5.449680546765237	331.8771531006542	0.8580232308458527
PMO20200815S-0128.fit	96	0	59077.89192129625	2459077.8919212963	NaN	NaN	0	1.55138236867	NaN	-19.645312500000003	60	NaN	NaN	3.7310733196905135	10	14	18	1349.474692045149	1712.771710205539	1349.974692045149	1343.728289794461	21.66075493129403	-2.9203582694552406	97190.48196643719	314.1592653589792	608.0472198713733	159.84035250913067	9859	309.36691252884395	1064.5232558139535	344	3.7310733196905135	5.287164849592334	5.140250974510199	5.434078724674469	302.9867594913273	0.981398762947118
PMO20200815S-0129.fit	97	0	59077.89281249978	2459077.8928125	NaN	NaN	0	1.55474407065	NaN	-19.67988825	60	NaN	NaN	4.615618712612845	10	14	18	1348.0935888112176	1713.0479308523254	1348.5935888112176	1343.4520691476746	21.660735917893035	-2.920471598303874	99043.46716962528	314.15926535897927	611.5773094167424	161.94758315033374	9873	315.26514762011436	1063.6666666666667	336	4.615618712612845	5.720155085554884	5.476815879148476	5.963494291961291	304.52725594111075	0.9435588780810775
PMO20200815S-0130.fit	98	0	59077.89370370377	2459077.893703704	NaN	NaN	0	1.55817182914	NaN	-19.7207505	60	NaN	NaN	3.278984511424922	10	14	18	1347.2649268708587	1712.2192689119665	1347.7649268708587	1344.2807310880335	21.660727441460928	-2.920344477909002	100072.4982646117	314.15926535897916	604.2332469740412	165.61898698187815	12215	318.54065532736155	1063.498599439776	357	3.278984511424922	5.181980193812679	5.033379291801514	5.3305810958238435	301.6409649141309	0.98375411460265
PMO20200815S-0131.fit	99	0	59077.894583333284	2459077.8945833333	NaN	NaN	0	1.56162049488	NaN	-19.74903975	60	NaN	NaN	3.818860050585852	10	14	18	1346.1600442837137	1710.2857243844626	1346.6600442837137	1346.2142756155374	21.660711023606623	-2.9199883285668378	100425.82224320114	314.1592653589793	611.2729955247431	164.2896430538229	10139	319.6653204814695	1063.4497041420118	338	3.818860050585852	5.038563501658003	5.198168686700534	4.878958316615472	28.26698290215611	0.9868274805731632
PMO20200815S-0132.fit	100	0	59077.89547453681	2459077.895474537	NaN	NaN	0	1.56518149998	NaN	-19.805618250000002	60	NaN	NaN	3.1388612841194785	10	14	18	1346.1600442837137	1710.5619450312488	1346.6600442837137	1345.9380549687512	21.660710072124825	-2.920117754074404	101065.4434833756	314.1592653589794	602.1276489670447	167.84720591514815	9833	321.70129812307607	1064.5808219178082	365	3.1388612841194785	4.861621767670372	5.018656099668234	4.704587435672511	19.089073343496956	0.9932604083492949
PMO20200815S-0133.fit	101	0	59077.8963657408	2459077.896365741	NaN	NaN	0	1.56881060473	NaN	-19.849623750000003	60	NaN	NaN	3.282814104470466	10	14	18	1344.7789410497821	1710.0095037376764	1345.2789410497821	1346.4904962623236	21.66069490901642	-2.920035808074448	101057.06320125668	314.1592653589792	602.2876789003947	167.7886942428542	10680	321.6746228566017	1065.3205479452056	365	3.282814104470466	4.994445100177696	5.051763514255173	4.9371266861002185	337.71042230530725	0.9989618593965685
PMO20200815S-0134.fit	102	0	59077.89724537032	2459077.8972453703	NaN	NaN	0	1.5724600544	NaN	-19.91248875	60	NaN	NaN	4.2920815232863045	10	14	18	1344.502720402996	1708.9046211505313	1345.002720402996	1347.5953788494687	21.660694351036444	-2.9197840351128317	101626.66320565349	314.1592653589792	618.2126933836914	164.38786245137686	11021	323.4877159823	1063.9285714285713	322	4.2920815232863045	5.434752195285485	5.176340704940437	5.693163685630533	300.6495201620518	0.9609654429405384
PMO20200815S-0135.fit	103	0	59077.898136573844	2459077.898136574	NaN	NaN	0	1.57622661592	NaN	-19.953351	60	NaN	NaN	3.5553948044278214	10	14	18	1342.569175875492	1708.6284005037448	1343.069175875492	1347.8715994962552	21.660662215513533	-2.919847962156242	102066.81948441267	314.1592653589794	602.5435574537554	169.39326331150124	10408	324.888776932249	1064.7534246575342	365	3.5553948044278214	5.392938566104894	5.221971309647273	5.563905822562513	63.59317301536255	0.9890175262871931
